Galaxy,Final Model,Mag Disk1,Mag Bulge1,Mag Nucleus1,Disk-to-total light1,Bulge-to-total light1,Bar-to-total light1,Nucleus-to-total light1,Flux Model1,Flux Disk1,Flux Bulge1,Flux Bar1,Flux Nucleus1,Mag Disk2,Mag Bulge2,Mag Nucleus2,Disk-to-total light2,Bulge-to-total light2,Bar-to-total light2,Nucleus-to-total light2,Flux Model2,Flux Disk2,Flux Bulge2,Flux Bar2,Flux Nucleus2,Mag Final Model1,Mag Final Model2,Bar-to-total Mass,Disk-to-total Mass,Bulge-to-total Mass,Nucleus-to-total Mass,Mass Bar,Mass Disk,Mass Bulge,Mass Nucleus,Sum comp Mass,sersic n1,sersic n2
NGC0450,DBAR,12.3714,,,0.93912977,,0.060870215,,0.0435225559623097,0.0408733279620827,,0.0026492273516904,,12.8289,,,0.9386315,,0.061368614,,0.028572279297552,0.0268188406603667,,0.0017534411917462,,12.303214019043786,12.760137783111633,0.060449561056671,0.939550438943329,,,8.531855166718314,9.723382114840977,,,9.750462015059286,,
NGC0578,DBARN,11.0504,,16.8925,0.95014507,,0.04537578,0.0044791535,0.1452279084114478,0.1379875805913337,,0.0065898295160851,0.0006353309318517,11.4947,,16.9551,0.9469592,,0.046696957,0.0063438513,0.0967806943083501,0.0916473686177807,,0.0045193639399774,0.0005997358359998,10.994874793380069,11.435528166428076,0.0442646079757565,0.9524827287252944,,0.0032526632989492,8.985014500104025,10.317814987209209,,7.851196987209208,10.338957877808852,,
NGC0600,DBAR,12.5162,,,0.9215399,,0.07846019,,0.0388155599001339,0.0357700872931136,,0.0030454760774017,,12.971,,,0.91978437,,0.080215715,,0.0255807913913152,0.0235288120193816,,0.0020519814684428,,12.42748536229419,12.880215059771958,0.0769956900808055,0.9230043099191944,,,8.69908565147159,9.777822964679777,,,9.812619235734305,,
NGC0613,DBARB,9.7981,11.4811,,0.69194984,0.14918937,0.15886092,,0.6319538791239119,0.4372803883027112,0.0928025692758763,0.1003927758104641,,10.2451,11.7677,,0.67953116,0.16987923,0.1505896,,0.4263346448310786,0.2897076744783898,0.0712721729839239,0.0642015637188324,,9.398286539946245,9.825623435637562,0.1661710837018588,0.7023598247930786,0.1314690915050626,,10.316083233308865,10.942087442962077,10.214351442962077,,11.095527781137031,0.9037,0.952
NGC0685,DBAR,11.438,,,0.95236516,,0.047634803,,0.1013903216024096,0.0965606098541544,,0.0048297079711713,,11.9268,,,0.94961077,,0.050389264,,0.0648237824790299,0.0615573619779331,,0.0032664226744834,,11.385008748484925,11.87066407851394,0.0454065533245001,0.9545934466755,,,8.541979264457506,9.864679175889542,,,9.884860727299122,,
NGC0701,DBAR,11.6264,,,0.89463025,,0.10536982,,0.0907395078806851,0.0811783089209732,,0.009561205720332,,12.0243,,,0.89157367,,0.10842634,,0.063113572936865,0.0562703996940059,,0.0068431737130918,,11.505508951072692,11.8996930829634,0.1028317850687674,0.8971682149312326,,,9.166452010512248,10.107198514579531,,,10.154324635674506,,
NGC0718,DBARB,11.6484,12.668,,0.63008845,0.2530001,0.116911404,,0.1262520626843476,0.0795499662997953,0.0311028366868513,0.0147603058854687,,12.1276,13.2112,,0.6404793,0.2424822,0.117038384,,0.0798830952232216,0.0511634710071873,0.0188590581666305,0.0093493883802292,,11.14690379430816,11.643862789763649,0.1175524787454791,0.6253729617077649,0.2570745595467559,,9.348488237526675,10.074395546698378,9.68831554669838,,10.278256446310431,2.6785,2.6557
NGC0864,DBARB,11.0514,14.5436,,0.87992245,0.036290783,0.08378668,,0.156673520384722,0.1378605478426215,0.0055278977339868,0.0131271543197528,,11.4857,15.1085,,0.8828307,0.032305308,0.084863946,,0.1046749068289066,0.0924102191136388,0.0032854888677097,0.0088831256241226,,10.912510995148802,11.350393542504769,0.0829388650981384,0.8780624978947977,0.0389986370070637,,9.160650358081526,10.185417698527358,8.832941698527359,,10.241892269722785,2.1391,1.332
NGC0936,DBARB,9.8693,11.2597,,0.6990177,0.19673228,0.10425004,,0.5858572720478911,0.4095246049051259,0.1137941667290396,0.0610756461722969,,10.3684,11.8218,,0.70866805,0.18829614,0.10303573,,0.3649195619380154,0.2586068355150288,0.0678078540103633,0.0375997545881835,,9.480520437394985,9.994507137874884,0.1055147346221739,0.6923703149507551,0.2021149504270709,,9.946889362473266,10.763914690913833,10.229174690913831,,10.923576251481489,1.7554,1.6934
NGC0986,DBARB,10.6938,12.0118,,0.6319422,0.19221085,0.17584692,,0.3032512736639633,0.1916372808474037,0.0569219802134489,0.0533258022832052,,11.098,12.2345,,0.62616944,0.22507966,0.14875092,,0.2109153216649678,0.1320687295146417,0.0463660394080553,0.0313738473221234,,10.195493416020996,10.589729675913809,0.2019714359832674,0.6345215533006674,0.1635070107160652,,9.743808468354622,10.240964893815097,9.652054893815096,,10.438518515106097,1.0161,1.1438
NGC0991,DBARN,12.1427,,19.9053,0.97232753,,0.026859203,0.00081323483,0.0518928373733651,0.0504568344078659,,0.0013938002716025,3.961685537141069e-05,12.5996,,19.9276,0.97299224,,0.025793664,0.0012141733,0.034044787109514,0.0331253137170794,,0.0008781398050126,3.881146176670801e-05,12.11223145624078,12.569873443070271,0.0277965234387673,0.971660588129466,,0.0005428884317667,8.213057592334984,9.756581698527356,,6.503777698527356,9.769067111013142,,
NGC1015,DBARB,12.2172,13.4509,,0.6552054,0.22288293,0.12191166,,0.0719022553321108,0.0471107480222046,0.0151230713101171,0.0087657232935448,,12.6871,13.9848,,0.668162,0.21428831,0.11754974,,0.045738112146389,0.0305604679509152,0.0092486852532614,0.0053765031807469,,11.758143717612718,12.249304412469554,0.1273224207469215,0.652466859038378,0.2202107202147005,,9.512888417393508,10.222541987551436,9.750821987551436,,10.407983530241935,1.4907,1.5888
NGC1022,DBARB,11.346,12.2435,,0.6442257,0.2850605,0.07071388,,0.1631405577454852,0.1050993427186212,0.0459832856769998,0.0115363014447214,,11.7928,12.4027,,0.60012585,0.34611157,0.053762596,,0.1160480016909384,0.0696434055681892,0.0397118390820536,0.006239041843188,,10.868595143147225,11.238405833885531,0.0881590778373763,0.6757811137731577,0.2360598083894659,,9.173316445255224,10.057855456806024,9.601071456806029,,10.228049406536003,2.1203,2.0283
NGC1036,DBAR,13.2764,,,0.8110846,,0.18891534,,0.0218964560294193,0.0177598788954426,,0.0041365764814114,,13.7509,,,0.79057324,,0.20942667,,0.0145110183228509,0.0114720227614221,,0.0030389942640426,,13.049065426531593,13.495755273785592,0.1727217949556741,0.8272782050443259,,,8.178901605129129,8.85920604534036,,,8.941554462513851,,
NGC1051,DBARN,12.9666,,19.2603,0.97309184,,0.023905361,0.0030027418,0.0242776233257542,0.0236243571709481,,0.0005803653515534,7.175959847774844e-05,13.4231,,19.6567,0.97498983,,0.021832194,0.0031780717,0.0159132876687234,0.0155152936619059,,0.0003474219864145,4.981039663639055e-05,12.936984577664866,13.395600215735511,0.025818567704824,0.9713664924512388,,0.0028149398439371,7.705913276292445,9.281364248640902,,6.7434502486409,9.293981130350616,,
NGC1073,DBAR,11.1417,,,0.9370171,,0.06298283,,0.1353856053700898,0.1268586250468195,,0.0085269682188539,,11.5874,,,0.9368461,,0.06315391,,0.0898197324866801,0.0841472640570512,,0.0056724670912105,,11.071068771931238,11.516570606865391,0.0628377588174051,0.937162241182595,,,8.794951080612533,9.968545175889544,,,9.996730393592006,,
NGC1087,DBAR,10.7964,,,0.94692296,,0.053077,,0.1841303395220673,0.1743572457388492,,0.0097730862378895,,11.2068,,,0.94345623,,0.0565438,,0.1266363085038912,0.1194758145248371,,0.0071604982248672,,10.737186615086836,11.143604394522429,0.0502889357404925,0.9497110642595074,,,8.940933044540417,10.217052097372587,,,10.239460599751109,,
NGC1179,DBARN,11.7968,,18.1306,0.9710285,,0.025960239,0.0030112676,0.0714575332728612,0.0693873018304013,,0.0018550546171353,0.0002031234199219,12.2334,,18.5393,0.97143894,,0.025470328,0.0030907851,0.047777617577708,0.046413038382757,,0.0012169115709797,0.0001394055293937,11.76487994949974,12.201938775155778,0.0263881816126821,0.970831223400362,,0.0027805949869559,8.294132504903308,9.859866775970149,,7.316860775970147,9.872723040518302,,
NGC1187,DBARB,10.5015,13.15,,0.90071917,0.07936662,0.019914147,,0.2539864781682968,0.2287704887407366,0.0199526231496887,0.0050579239385,,10.9474,13.3827,,0.8861543,0.09502035,0.018825457,,0.1712106017705142,0.1517190099396582,0.0161034897061254,0.0032231177359787,,10.38797350976129,10.816173365679356,0.0208558271832348,0.9118416382298148,0.0673025345869505,,8.76862969813528,10.40932169852736,9.27743369852736,,10.449402278636232,0.8144,0.7253
NGC1232,DBARB,9.7255,13.7659,,0.9582059,0.02351586,0.018278252,,0.4879116286595052,0.4675197908845055,0.0113146207082849,0.0089181718650398,,10.1829,14.3382,,0.9633658,0.021281008,0.01535311,,0.3184555180101924,0.3067891527157703,0.0066791315919598,0.0048892824986213,,9.67914707747773,10.142378053783489,0.0211925406767415,0.9535579415913332,0.025249517731925,,9.065835151013474,10.718999213072996,9.141905213072995,,10.739652125603028,1.2022,1.0868
NGC1255,DBAR,10.9888,,,0.9715515,,0.028448576,,0.1503191056705049,0.1460427492721515,,0.0042763645180969,,11.4381,,,0.97132707,,0.028672863,,0.099401859621375,0.0965517167028728,,0.0028501358827873,,10.957464541880324,11.406513726739435,0.0282592677090202,0.9717407322909798,,,8.795729416125553,10.33211891983121,,,10.344568512471904,,
NGC1258,DBARN,13.2565,,19.0866,0.9608976,,0.034400042,0.004702346,0.0188244753190936,0.0180883936164374,,0.0006475627443615,8.420928890050881e-05,13.7101,,19.6809,0.96115315,,0.03471713,0.004129697,0.0123927419488357,0.0119113229563629,,0.0004302404507192,4.871245302537221e-05,13.213192799331823,13.667081483554805,0.0341394019845183,0.960866454348168,,0.0049941436673134,8.13545628967918,9.584863411926458,,7.300661411926458,9.602200380314011,,
NGC1291,DBARB,8.8453,9.1029,,0.45064983,0.38126734,0.16808254,,2.333677240026943,1.0516712461692743,0.8295450955036716,0.392250386998335,,9.3699,9.6971,,0.46043366,0.3654947,0.17407154,,1.4088765252492963,0.6486941777386152,0.4799102215314489,0.2452453000351084,,7.979898023434589,8.527817667603921,0.1674692346305178,0.4542002514673112,0.378330513902171,,9.985928567664605,10.419240902487132,10.339864902487133,,10.76199353215684,2.7427,2.6403
NGC1300,DBARB,10.1511,12.6043,,0.8091308,0.09157796,0.09929121,,0.3904282852808912,0.315907546068028,0.0329822287931154,0.0387660979791285,,10.6364,13.0951,,0.8105241,0.09132262,0.098153204,,0.2492723248348989,0.2020412282437533,0.0209874657301845,0.0244668772827273,,9.92114681654752,10.408314839627767,0.1009823460394932,0.813697259737859,0.0853203942226478,,9.623701752381772,10.529919149738369,9.550509149738367,,10.619456296299877,1.2597,1.222
NGC1302,DBARBN,10.8623,11.2538,16.7181,0.54625815,0.39010623,0.06103097,0.0026046522,0.3003876471665373,0.1640892008840048,0.1144142188908768,0.0183329491893244,0.0007460363695397,11.3172,11.7656,17.108,0.5580609,0.37873778,0.06037637,0.0028249484,0.1933919608846188,0.1079244887417619,0.0714101589893734,0.0116763042881594,0.0005209547473285,10.205794826953586,10.68390395769064,0.0621271501520998,0.5410746744230148,0.3944602147238776,0.0023379607010077,9.381830216990096,10.32180599132796,10.18455199132796,7.95738599132796,10.5885487845359,4.2967,4.2084
NGC1310,DBARN,12.2919,,18.2992,0.97449124,,0.021588627,0.0039201546,0.0451296599519453,0.0439784582238997,,0.0009742874065767,0.0001739081759574,12.7498,,18.8088,0.9766522,,0.019603414,0.0037444457,0.0295352101347524,0.0288456281029603,,0.0005789909654647,0.0001087627049401,12.263844847096497,12.724149837278851,0.023431082690594,0.9725641594618342,,0.0040047578475718,8.21564545726207,9.833771361644413,,7.44842936164441,9.845853100560673,,
NGC1326,DBARB,10.6844,11.1858,,0.5210405,0.33094507,0.14801443,,0.3709953948204244,0.1933036257219776,0.1218091745017806,0.0549126704988309,,11.1706,11.6723,,0.51957047,0.33008838,0.1503412,,0.2377472708719235,0.1235264612339693,0.0778179883869975,0.0357432094880539,,9.97657870316246,10.45971114919474,0.1464229013197007,0.5235730426242122,0.330004056056087,,9.709077572962917,10.262445842756543,10.061987842756546,,10.543468564963652,1.0777,1.0294
NGC1326A,DBAR,14.1262,,,0.94786334,,0.05213653,,0.0085659251114292,0.0081193263895454,,0.0004465976050142,,14.6585,,,0.93737376,,0.06262623,,0.0053050222424902,0.0049727886323339,,0.0003322335311052,,14.068064316978909,14.588281977205607,0.0445477100122094,0.9554522899877906,,,7.564891787477999,8.896275409227345,,,8.916066403563526,,
NGC1338,DBAR,12.529,,,0.92178965,,0.07821037,,0.0383502477858138,0.0353508613361996,,0.0029993870210774,,12.987,,,0.92099077,,0.0790092,,0.025173565070162,0.0231846209541312,,0.0019889431782424,,12.440579564185544,12.897638188715536,0.0775371781870497,0.9224628218129504,,,9.01570899968766,10.091147879755772,,,10.126199008021532,,
NGC1341,DBAR,12.2817,,,0.8557693,,0.14423081,,0.0518756210860837,0.044393562730997,,0.0074820629931286,,12.7006,,,0.857487,,0.14251307,,0.0351991716950607,0.0301828329445248,,0.005016341897587,,12.11259172653605,12.533668890487697,0.1457043884407318,0.854295611559268,,,8.827383866184682,9.595519409227345,,,9.66391123379086,,
NGC1345,DBAR,13.7738,,,0.7801207,,0.21987943,,0.0143985319519638,0.0112325924048356,,0.0031659410490121,,14.2219,,,0.772923,,0.227077,,0.0096184207991976,0.0074342985892243,,0.0021841222099732,,13.504204463800528,13.942240566915183,0.2138914207763661,0.7861085792236339,,,8.502901979039212,9.068191149738366,,,9.172708613748682,,
NGC1365,DBARBN,9.2946,10.1171,11.6466,0.5444623,0.25398308,0.13865806,0.06289681,1.2770037366609834,0.6952804211831943,0.3259567657942777,0.177066862811472,0.0796819584898494,9.729,10.4089,11.2391,0.49543235,0.26373515,0.11656091,0.12427217,0.9406231031710396,0.466015111702183,0.2491380150588775,0.1096398882799339,0.1159738300426067,8.634519579846804,8.966460896272118,0.1555755496247269,0.5711059029989191,0.2394598185555647,0.0338587288207891,10.280786756822806,10.845562061959784,10.468078061959783,9.618516061959784,11.088845412867316,1.0046,0.894
NGC1367,DBARB,10.4539,12.4614,,0.81087637,0.12776141,0.061362065,,0.2947714077997847,0.2390231689821127,0.0376218372188259,0.0180877823960473,,10.9688,12.8932,,0.8053053,0.13702558,0.05766891,,0.1847223485310254,0.1487578866963598,0.0252766782332686,0.0106527363872256,,10.226286611030025,10.733701396259288,0.0646463367123966,0.8151341203567152,0.1202195429308881,,9.537532689509067,10.638217842052036,9.806963842052037,,10.726988769583723,2.1005,2.6251
NGC1398,DBARB,9.6352,10.134,,0.56289196,0.35916993,0.077938184,,0.9025992210350686,0.508065844752916,0.320922376804842,0.0703469442955586,,10.0988,10.7035,,0.58401597,0.33819884,0.07778534,,0.5676168513359926,0.3314973034453375,0.1899328128218474,0.0441522714350088,,9.01126261405585,9.514861799361292,0.0782259138761098,0.5466395491684071,0.375134536955483,,10.01499603962879,10.859346443663105,10.6958324436631,,11.121645394125249,3.4841,3.459
NGC1452,DBARB,11.7088,12.52,,0.54610705,0.26826647,0.18562633,,0.1377850867167247,0.0752454077584838,0.0356451133426242,0.025576539699214,,12.2492,13.0747,,0.545444,0.2644998,0.19005613,,0.0838628894895986,0.0457425108749735,0.0213855291187999,0.0159386562513336,,11.051994465271443,11.591075445226746,0.1836878354799172,0.5519160684629488,0.2643960960571337,,9.64829305231394,10.126085694000906,9.806467694000904,,10.384212655718928,1.5271,1.553
NGC1483,DBAR,12.8416,,,0.9266428,,0.07335712,,0.0286053756815879,0.0265069647168247,,0.00209840798099,,13.3313,,,0.91116804,,0.08883191,,0.0185302604041004,0.0168841810316925,,0.0016460784059795,,12.758880860405702,13.230296193841282,0.0621966789393493,0.9378033210606508,,,8.393454120207414,9.571798690913834,,,9.599686924533012,,
NGC1493,DBARN,11.2757,,17.5998,0.96747416,,0.029536504,0.0029893795,0.115899249694337,0.1121295295415148,,0.0034232586867837,0.0003311921237076,11.718,,18.478,0.9668005,,0.031200135,0.0019993212,0.0771725993929576,0.074610508519306,,0.0024077955291397,0.0001475027101759,11.239798438880136,11.68134217807133,0.0281849773882465,0.9677938855728834,,0.0040211370388702,8.120493703753748,9.656258886966835,,7.274824886966838,9.670476013015628,,
NGC1533,DBARB,10.6286,11.6617,,0.6743913,0.2644009,0.06120784,,0.3017505164783836,0.2034979319213433,0.0785814430817643,0.0184694968365977,,11.1525,12.2536,,0.6837266,0.2518589,0.06441457,,0.1837035370007431,0.1256029963694869,0.0455575121847252,0.0118331840210577,,10.20087994472094,10.739706204429856,0.0588060349683403,0.6688094560486209,0.2723845089830388,,9.31044113904334,10.36632164601907,9.97620164601907,,10.541019241216242,1.4349,1.427
NGC1559,DBAR,10.1073,,,0.9829062,,0.01709372,,0.3346323440505826,0.3289122131646901,,0.0057201115635518,,10.4856,,,0.98512334,,0.014876679,,0.2356510574457948,0.2321453559171956,,0.0035057050400735,,10.088580211005668,10.469326517685294,0.0192310920249384,0.9807689079750616,,,8.678886766174013,10.386449509634822,,,10.394882820108217,,
NGC1637,DBARN,10.47,,13.8134,0.9061566,,0.051568862,0.04227452,0.2598942925692133,0.2355049283895997,,0.0134024529212846,0.0108302878609202,10.9695,,14.1148,0.89943564,,0.050205126,0.050359238,0.1652836549317774,0.1486620098528593,,0.0082980867884909,0.0082050267258777,10.363008144388226,10.854425230316942,0.0527266563089782,0.911382260059864,,0.035891083631158,8.713170711183572,9.950841050853152,,8.546127050853151,9.991140480011474,,
NGC1640,DBARBN,11.6249,13.594,15.1233,0.70490193,0.11659834,0.1498652,0.028634556,0.1153217696306582,0.0812905384069023,0.0132556186071985,0.0172827195113351,0.0032410072311029,12.1468,14.1335,15.7549,0.705795,0.11486907,0.15342823,0.025907677,0.0712199113428864,0.0502666566185198,0.0080649188159509,0.0109271447037373,0.0018115069308904,11.245221754789242,11.768496428217148,0.1471886368559944,0.705518851027883,0.1166413727818444,0.030651139334278,9.318918395396622,9.999552734495452,9.217896734495453,8.637490734495453,10.151044112169776,0.8828,0.9152
NGC1672,DBARB,9.7059,10.7264,,0.6114995,0.24607265,0.14242797,,0.7784736230706114,0.4760362222045528,0.1859687620134472,0.1108764147175466,,10.1584,11.1535,,0.6072007,0.25037882,0.14242044,,0.5167824412680868,0.313790650867966,0.1254873649930478,0.0736003831411081,,9.171890244987408,9.616730626996084,0.1434087051905347,0.619385602772813,0.2372056920366522,,9.868840412894214,10.504226004469947,10.087390004469947,,10.712264898232828,0.7372,0.6412
NGC1679,DBAR,11.7714,,,0.9340461,,0.06595389,,0.0760451802040398,0.0710297032062522,,0.0050154752980454,,12.2255,,,0.93208647,,0.067913465,,0.050158414166941,0.0467519790884505,,0.0034064317151067,,11.69732076655614,12.149140507069848,0.0643296946015432,0.9356703053984567,,,8.4007300847023,9.56344144191191,,,9.592318595064397,,
NGC1688,DBARN,12.0368,,17.011,0.8314457,,0.15980239,0.008751916,0.0669030799708705,0.0556262777550925,,0.0106912722198839,0.0005696393733411,12.4661,,17.3979,0.8258958,,0.16506651,0.009037624,0.0453560003160251,0.0374593295437644,,0.0074867566996327,0.0003988779232316,11.83638472114234,12.258413125877995,0.1554700544380949,0.8362459845657558,,0.0082839609961493,8.888411672740885,9.619098967521706,,7.615002967521706,9.6967649221092,,
NGC1800,DBAR,12.9393,,,0.83409667,,0.16590326,,0.0290444804759807,0.0242259044512741,,0.0048185738607241,,13.362,,,0.8495326,,0.15046737,,0.0193205706120474,0.0164134546670213,,0.0029071153692282,,12.74234096856094,13.184950128289405,0.1799998922362186,0.8200001077637814,,,7.957919775100059,8.61646143946195,,,8.702647530003585,,
NGC1879,DBARN,13.0388,,21.2582,0.94410896,,0.055384807,0.00050612405,0.0234130438935829,0.0221044645913413,,0.0012967269240867,1.1395148782877042e-05,13.5788,,21.9894,0.9269247,,0.07265856,0.00041656118,0.0145022551698972,0.0134424986025207,,0.0010537129943663,5.810854484949549e-06,12.976355301699192,13.49641114412172,0.0438183711565936,0.95560945442369,,0.0005721744197163,8.188020702421184,9.526644910595383,,6.303892910595383,9.54636447275768,,
NGC2500,DBARN,11.7904,,19.2084,0.9813709,,0.017534235,0.0010948482,0.0711224670213176,0.0697975213132388,,0.0012470780855485,7.527313429826285e-05,12.2761,,19.6904,0.9819104,,0.016990693,0.0010990496,0.0454452123149644,0.0446231269450732,,0.0007721456637634,4.828808693787317e-05,11.769982968566108,12.25627965815202,0.0180103050106045,0.9809348657224164,,0.001054829266979,7.631501644276926,9.36762074756528,,6.399162747565282,9.375980576471228,,
NGC2608,DBARN,11.8807,,15.2061,0.9013612,,0.05581676,0.042822085,0.0712559488374318,0.0642273494776879,,0.0039772760825349,0.0030030322764445,12.3531,,15.9249,0.9002387,,0.06569333,0.034068,0.0461745131191601,0.0415680833292437,,0.003033357356823,0.0015489592767643,11.76794718130133,12.238994188055898,0.0484974662925764,0.9004435138098276,,0.0510590198975958,8.89609032367862,10.164827747873613,,8.918443747873614,10.210371273816488,,
NGC2633,DBARB,12.146,12.2099,,0.41348252,0.40279537,0.18372212,,0.1216586095899528,0.0503037081084622,0.047428566657284,0.0223513780963719,,12.5235,12.5319,,0.4116141,0.42193568,0.16645019,,0.0863196691442151,0.035530392081527,0.0352565652197119,0.014367925119508,,11.18714287825708,11.55972558233734,0.2019059702167163,0.4194412547941351,0.3786527749891485,,9.799122677802002,10.116644660824312,10.072214660824311,,10.493973516887875,0.7373,0.7092
NGC2893,DBARB,14.4787,13.0526,,0.17442831,0.63669413,0.18887758,,0.0336436430896418,0.0058684039399537,0.0218252888424651,0.0063545299749482,,15.0313,13.4757,,0.16183706,0.65932673,0.17883608,,0.0217972662832548,0.0035276054102154,0.0147815507909261,0.0038981376012676,,12.58274245726982,13.053994925683842,0.1961926527337325,0.184336348126443,0.6194709991398244,,9.189745347942855,9.162673588057576,9.689083588057574,,9.897062608593853,9.0765,9.842
NGC2938,DBAR,13.7884,,,0.9314463,,0.06855372,,0.0118982248440699,0.0110825576724629,,0.0008156676148503,,14.2476,,,0.9323966,,0.0676034,,0.0077868054314965,0.007260390836847,,0.0005264145366332,,13.711294570874204,14.171601692154928,0.0693712066681639,0.930628793331836,,,8.748686426879942,9.876283663363148,,,9.907507178037504,,
NGC3020,DBAR,13.0246,,,0.90399826,,0.096001685,,0.0247737874677192,0.0223954606586359,,0.0023783253324505,,13.4603,,,0.9004681,,0.099531874,,0.0166499012695006,0.0149927051451199,,0.0016571958762778,,12.915018981255592,13.346470843568056,0.0930894609856799,0.90691053901432,,,8.769323786869657,9.757987720017018,,,9.800423271246489,,
NGC3023,DBAR,12.9355,,,0.83956754,,0.16043256,,0.0289563861603037,0.0243108419560129,,0.0046455472246772,,13.3625,,,0.8410607,,0.1589393,,0.0195061994578704,0.0164058977319953,,0.0031003017258751,,12.745639100711715,13.174568348202552,0.1617107077088624,0.8382892922911376,,,9.16294596651256,9.8776011075792,,,9.95420718875267,,
NGC3049,DBARN,12.5984,,15.8312,0.79838955,,0.15889378,0.042716753,0.0415360462062051,0.0331619454064816,,0.0065998193431068,0.0016885736193851,13.0556,,15.7746,0.7791018,,0.15402192,0.066876285,0.0279361014011103,0.0217650665792248,,0.0043027719408543,0.0017789346730811,12.353937115226334,12.78458550397637,0.1621705402112465,0.8102364068779655,,0.0275930529107879,9.304549642682636,10.003189433000886,,8.535377433000885,10.09457767927925,,
NGC3057,DBAR,13.4498,,,0.9472895,,0.052710496,,0.0159807539312243,0.015138400824024,,0.0008423534643979,,13.9513,,,0.94002086,,0.059979167,,0.0101471132905756,0.0095384981542276,,0.0006086154009546,,13.391006839080926,13.884143726959255,0.0471940803075678,0.952805919692432,,,8.215339327164076,9.520456246662588,,,9.54145179994923,,
NGC3061,DBARB,12.9346,16.9524,,0.9526928,0.024894549,0.022412596,,0.0255391896953644,0.0243310023122499,0.0006012291101806,0.0005723995477164,,13.4326,17.4042,,0.9523614,0.025960287,0.021678189,,0.0161494677298207,0.0153801297754911,0.0003965701303005,0.0003500912107203,,12.881982215255366,13.379604467513484,0.0230853934582682,0.9541741261019264,0.0227404804398052,,8.771492842776146,10.387783197703568,8.764955197703566,,10.408155561883415,1.1438,1.1752
NGC3066,DBARN,12.6059,,14.9897,0.8307486,,0.074894704,0.09435662,0.0396433523696183,0.0329336601800357,,0.0029690771383033,0.0036653883908101,13.0689,,15.3233,0.8169271,,0.07864132,0.10443165,0.026318231933671,0.0215000762429055,,0.0020697004410295,0.0026957523967132,12.404574068232648,12.849358225263206,0.0719023297647507,0.8432854190057968,,0.0848122512294526,8.976918391809141,10.04615002041322,,9.048634020413225,10.120175429276289,,
NGC3153,DBAR,13.0404,,,0.9260914,,0.07390867,,0.0238334087571618,0.0220719142383981,,0.0017614955842,,13.5403,,,0.92011017,,0.079889834,,0.0151370125451003,0.013927719126719,,0.0012092934183813,,12.957034596341838,13.449899572856204,0.0691515513071577,0.9308484486928422,,,8.930119319812583,10.059196371851025,,,10.09031739253889,,
NGC3155,DBARN,13.4702,,17.922,0.9104047,,0.074280955,0.0153143685,0.0163186984551894,0.0148566194803521,,0.0012121685039342,0.0002461500906233,13.9129,,19.4189,0.93466604,,0.059385933,0.005948114,0.0105726422658653,0.0098818896531705,,0.0006278662250429,6.200689720416344e-05,13.368286206521311,13.839541155647836,0.0886223606511754,0.8781664196166743,,0.0332112197321502,9.098330726216028,10.094364237990549,,8.67207223799055,10.150787411979197,,
NGC3166,DBARB,10.5301,11.0755,,0.46959004,0.2868206,0.24358965,,0.4745053624773905,0.2228229912259737,0.1348341805246077,0.11558459733504,,11.0108,11.6391,,0.48230597,0.27294382,0.24475028,,0.2967272003147856,0.1431133012913445,0.0802342874395642,0.0726240642354477,,9.709397187906369,10.219106602651038,0.2430801816851484,0.4599398987544995,0.2969799195603521,,10.269291828643732,10.546243361644413,10.35626936164441,,10.883542276364093,1.0312,1.1015
NGC3206,DBAR,12.9266,,,0.9146408,,0.0853593,,0.026798435289573,0.0245109418702926,,0.0022874956155832,,13.4793,,,0.90168935,,0.098310694,,0.0163389092092176,0.0147326204344537,,0.0016062895051701,,12.829726407180129,13.366942351184395,0.075588156330176,0.924411843669824,,,8.47180694243985,9.559218690913832,,,9.593353189840752,,
NGC3254,DBARB,11.6805,13.3414,,0.7555904,0.16509426,0.079315394,,0.1022147522889274,0.077232483445722,0.016727845167123,0.0081072033670831,,12.1861,13.9183,,0.76660323,0.1568685,0.07652828,,0.063239634965546,0.0484797085190446,0.009832863266353,0.0048396205533007,,11.376216048778304,11.89752661396321,0.0818417399129521,0.7470625995633059,0.1710956605237418,,9.465033602341224,10.42541574339166,9.78529774339166,,10.552058748663493,1.6312,1.6059
NGC3319,DBAR,11.5027,,,0.9131241,,0.08687587,,0.0996300164807666,0.0909745675849956,,0.0086554444419621,,11.8362,,,0.9735694,,0.02643053,,0.0687310672755472,0.0669144634585534,,0.0018165985681087,,11.40402449460272,11.807117280476074,0.2164556010572074,0.7835443989427925,,,9.298583106165085,9.85727788842781,,,9.963214277962011,,
NGC3346,DBAR,11.4904,,,0.9903014,,0.009698736,,0.0929121735417154,0.0920110528057117,,0.000901130600561,,11.9652,,,0.98987585,,0.010124092,,0.0600259814600719,0.0594182696036531,,0.0006077085581093,,11.47981845033272,11.954151825607209,0.0093511282738446,0.9906488717261552,,,8.150712301883784,10.175768036668323,,,10.179848287423823,,
